Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp
192.168.1.13-192.168.1.3-36352-10621-6,192.168.1.13,36352,192.168.1.3,10621,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-57866-6789-6,192.168.1.13,57866,192.168.1.3,6789,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-35566-30718-6,192.168.1.13,35566,192.168.1.3,30718,6,21/11/2024 03:42:16 PM
192.168.1.13-192.168.1.3-48020-1093-6,192.168.1.13,48020,192.168.1.3,1093,6,21/11/2024 03:42:16 PM
192.168.1.13-192.168.1.3-46760-9071-6,192.168.1.13,46760,192.168.1.3,9071,6,21/11/2024 03:42:13 PM
192.168.1.13-192.168.1.3-44300-27715-6,192.168.1.13,44300,192.168.1.3,27715,6,21/11/2024 03:42:14 PM
192.168.1.13-192.168.1.3-54362-7627-6,192.168.1.13,54362,192.168.1.3,7627,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-60462-12345-6,192.168.1.13,60462,192.168.1.3,12345,6,21/11/2024 03:42:16 PM
192.168.1.13-192.168.1.3-57272-1216-6,192.168.1.13,57272,192.168.1.3,1216,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-47310-5678-6,192.168.1.13,47310,192.168.1.3,5678,6,21/11/2024 03:42:16 PM
192.168.1.13-192.168.1.3-33998-2000-6,192.168.1.13,33998,192.168.1.3,2000,6,21/11/2024 03:42:16 PM
192.168.1.13-192.168.1.3-47186-306-6,192.168.1.13,47186,192.168.1.3,306,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-35506-1972-6,192.168.1.13,35506,192.168.1.3,1972,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-33630-2135-6,192.168.1.13,33630,192.168.1.3,2135,6,21/11/2024 03:42:13 PM
192.168.1.13-192.168.1.3-56174-7512-6,192.168.1.13,56174,192.168.1.3,7512,6,21/11/2024 03:42:14 PM
192.168.1.13-192.168.1.3-33830-6543-6,192.168.1.13,33830,192.168.1.3,6543,6,21/11/2024 03:42:16 PM
192.168.1.13-192.168.1.3-45954-1417-6,192.168.1.13,45954,192.168.1.3,1417,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-35580-2717-6,192.168.1.13,35580,192.168.1.3,2717,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-55592-1863-6,192.168.1.13,55592,192.168.1.3,1863,6,21/11/2024 03:42:14 PM
192.168.1.13-192.168.1.3-47484-3003-6,192.168.1.13,47484,192.168.1.3,3003,6,21/11/2024 03:42:14 PM
192.168.1.13-192.168.1.3-49772-1594-6,192.168.1.13,49772,192.168.1.3,1594,6,21/11/2024 03:42:16 PM
192.168.1.13-192.168.1.3-60468-12345-6,192.168.1.13,60468,192.168.1.3,12345,6,21/11/2024 03:42:16 PM
192.168.1.13-192.168.1.3-45506-2030-6,192.168.1.13,45506,192.168.1.3,2030,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-34500-1052-6,192.168.1.13,34500,192.168.1.3,1052,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-35858-2121-6,192.168.1.13,35858,192.168.1.3,2121,6,21/11/2024 03:42:13 PM
192.168.1.13-192.168.1.3-43684-9618-6,192.168.1.13,43684,192.168.1.3,9618,6,21/11/2024 03:42:14 PM
192.168.1.13-192.168.1.3-41008-16993-6,192.168.1.13,41008,192.168.1.3,16993,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-42662-3914-6,192.168.1.13,42662,192.168.1.3,3914,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-44846-4001-6,192.168.1.13,44846,192.168.1.3,4001,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-59446-898-6,192.168.1.13,59446,192.168.1.3,898,6,21/11/2024 03:42:14 PM
192.168.1.13-192.168.1.3-59442-41511-6,192.168.1.13,59442,192.168.1.3,41511,6,21/11/2024 03:42:13 PM
192.168.1.13-192.168.1.3-53408-7025-6,192.168.1.13,53408,192.168.1.3,7025,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-48362-9220-6,192.168.1.13,48362,192.168.1.3,9220,6,21/11/2024 03:42:14 PM
192.168.1.13-192.168.1.3-55434-2557-6,192.168.1.13,55434,192.168.1.3,2557,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-43648-783-6,192.168.1.13,43648,192.168.1.3,783,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-47568-714-6,192.168.1.13,47568,192.168.1.3,714,6,21/11/2024 03:42:16 PM
192.168.1.13-192.168.1.3-40408-3905-6,192.168.1.13,40408,192.168.1.3,3905,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-54432-2170-6,192.168.1.13,54432,192.168.1.3,2170,6,21/11/2024 03:42:14 PM
192.168.1.13-192.168.1.3-50776-9200-6,192.168.1.13,50776,192.168.1.3,9200,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-35406-2725-6,192.168.1.13,35406,192.168.1.3,2725,6,21/11/2024 03:42:16 PM
192.168.1.13-192.168.1.3-36574-5825-6,192.168.1.13,36574,192.168.1.3,5825,6,21/11/2024 03:42:13 PM
192.168.1.13-192.168.1.3-35930-2492-6,192.168.1.13,35930,192.168.1.3,2492,6,21/11/2024 03:42:14 PM
192.168.1.13-192.168.1.3-41974-3-6,192.168.1.13,41974,192.168.1.3,3,6,21/11/2024 03:42:14 PM
192.168.1.13-192.168.1.3-44806-6000-6,192.168.1.13,44806,192.168.1.3,6000,6,21/11/2024 03:42:16 PM
192.168.1.13-192.168.1.3-45338-3261-6,192.168.1.13,45338,192.168.1.3,3261,6,21/11/2024 03:42:14 PM
192.168.1.13-192.168.1.3-54134-5555-6,192.168.1.13,54134,192.168.1.3,5555,6,21/11/2024 03:42:14 PM
192.168.1.13-192.168.1.3-38596-16992-6,192.168.1.13,38596,192.168.1.3,16992,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-60322-1805-6,192.168.1.13,60322,192.168.1.3,1805,6,21/11/2024 03:42:13 PM
192.168.1.13-192.168.1.3-38900-1687-6,192.168.1.13,38900,192.168.1.3,1687,6,21/11/2024 03:42:14 PM
192.168.1.13-192.168.1.3-58042-445-6,192.168.1.13,58042,192.168.1.3,445,6,21/11/2024 03:42:14 PM
192.168.1.13-192.168.1.3-45804-5550-6,192.168.1.13,45804,192.168.1.3,5550,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-44816-3389-6,192.168.1.13,44816,192.168.1.3,3389,6,21/11/2024 03:42:13 PM
192.168.1.13-192.168.1.3-53582-2033-6,192.168.1.13,53582,192.168.1.3,2033,6,21/11/2024 03:42:13 PM
192.168.1.13-192.168.1.3-38430-6580-6,192.168.1.13,38430,192.168.1.3,6580,6,21/11/2024 03:42:14 PM
192.168.1.13-192.168.1.3-54092-1028-6,192.168.1.13,54092,192.168.1.3,1028,6,21/11/2024 03:42:13 PM
192.168.1.13-192.168.1.3-57260-27352-6,192.168.1.13,57260,192.168.1.3,27352,6,21/11/2024 03:42:14 PM
192.168.1.13-192.168.1.3-42988-389-6,192.168.1.13,42988,192.168.1.3,389,6,21/11/2024 03:42:16 PM
192.168.1.13-192.168.1.3-56188-691-6,192.168.1.13,56188,192.168.1.3,691,6,21/11/2024 03:42:16 PM
192.168.1.13-192.168.1.3-35314-2608-6,192.168.1.13,35314,192.168.1.3,2608,6,21/11/2024 03:42:16 PM
192.168.1.13-192.168.1.3-50210-7911-6,192.168.1.13,50210,192.168.1.3,7911,6,21/11/2024 03:42:14 PM
192.168.1.13-192.168.1.3-55288-16001-6,192.168.1.13,55288,192.168.1.3,16001,6,21/11/2024 03:42:16 PM
192.168.1.13-192.168.1.3-37150-2103-6,192.168.1.13,37150,192.168.1.3,2103,6,21/11/2024 03:42:16 PM
192.168.1.13-192.168.1.3-55676-1666-6,192.168.1.13,55676,192.168.1.3,1666,6,21/11/2024 03:42:14 PM
192.168.1.13-192.168.1.3-38092-777-6,192.168.1.13,38092,192.168.1.3,777,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-37412-340-6,192.168.1.13,37412,192.168.1.3,340,6,21/11/2024 03:42:16 PM
192.168.1.13-192.168.1.3-44974-55555-6,192.168.1.13,44974,192.168.1.3,55555,6,21/11/2024 03:42:14 PM
192.168.1.13-192.168.1.3-36282-9207-6,192.168.1.13,36282,192.168.1.3,9207,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-35356-19283-6,192.168.1.13,35356,192.168.1.3,19283,6,21/11/2024 03:42:16 PM
192.168.1.13-192.168.1.3-53796-3031-6,192.168.1.13,53796,192.168.1.3,3031,6,21/11/2024 03:42:14 PM
192.168.1.13-192.168.1.3-47868-311-6,192.168.1.13,47868,192.168.1.3,311,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-52088-7938-6,192.168.1.13,52088,192.168.1.3,7938,6,21/11/2024 03:42:16 PM
192.168.1.13-192.168.1.3-54298-4005-6,192.168.1.13,54298,192.168.1.3,4005,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-49232-1192-6,192.168.1.13,49232,192.168.1.3,1192,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-40184-5679-6,192.168.1.13,40184,192.168.1.3,5679,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-40346-17-6,192.168.1.13,40346,192.168.1.3,17,6,21/11/2024 03:42:13 PM
192.168.1.13-192.168.1.3-41464-8086-6,192.168.1.13,41464,192.168.1.3,8086,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-58028-16012-6,192.168.1.13,58028,192.168.1.3,16012,6,21/11/2024 03:42:13 PM
192.168.1.13-192.168.1.3-57266-27352-6,192.168.1.13,57266,192.168.1.3,27352,6,21/11/2024 03:42:14 PM
192.168.1.13-192.168.1.3-49018-19801-6,192.168.1.13,49018,192.168.1.3,19801,6,21/11/2024 03:42:14 PM
192.168.1.13-192.168.1.3-39252-56737-6,192.168.1.13,39252,192.168.1.3,56737,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-50978-3971-6,192.168.1.13,50978,192.168.1.3,3971,6,21/11/2024 03:42:16 PM
192.168.1.13-192.168.1.3-60456-1163-6,192.168.1.13,60456,192.168.1.3,1163,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-38132-2869-6,192.168.1.13,38132,192.168.1.3,2869,6,21/11/2024 03:42:14 PM
192.168.1.13-192.168.1.3-57850-6789-6,192.168.1.13,57850,192.168.1.3,6789,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-47754-255-6,192.168.1.13,47754,192.168.1.3,255,6,21/11/2024 03:42:14 PM
192.168.1.13-192.168.1.3-41858-1862-6,192.168.1.13,41858,192.168.1.3,1862,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-59852-726-6,192.168.1.13,59852,192.168.1.3,726,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-40948-10243-6,192.168.1.13,40948,192.168.1.3,10243,6,21/11/2024 03:42:13 PM
192.168.1.13-192.168.1.3-41390-52869-6,192.168.1.13,41390,192.168.1.3,52869,6,21/11/2024 03:42:14 PM
192.168.1.13-192.168.1.3-40462-5925-6,192.168.1.13,40462,192.168.1.3,5925,6,21/11/2024 03:42:16 PM
192.168.1.13-192.168.1.3-53842-2196-6,192.168.1.13,53842,192.168.1.3,2196,6,21/11/2024 03:42:15 PM
192.168.1.3-192.168.1.255-54915-54915-17,192.168.1.3,54915,192.168.1.255,54915,17,21/11/2024 03:42:12 PM
192.168.1.13-192.168.1.3-43002-3918-6,192.168.1.13,43002,192.168.1.3,3918,6,21/11/2024 03:42:16 PM
192.168.1.13-192.168.1.3-57630-4-6,192.168.1.13,57630,192.168.1.3,4,6,21/11/2024 03:42:14 PM
192.168.1.13-192.168.1.3-60442-4446-6,192.168.1.13,60442,192.168.1.3,4446,6,21/11/2024 03:42:14 PM
192.168.1.13-192.168.1.3-36654-89-6,192.168.1.13,36654,192.168.1.3,89,6,21/11/2024 03:42:13 PM
192.168.1.13-192.168.1.3-45066-2602-6,192.168.1.13,45066,192.168.1.3,2602,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-60222-416-6,192.168.1.13,60222,192.168.1.3,416,6,21/11/2024 03:42:14 PM
192.168.1.13-192.168.1.3-40372-7443-6,192.168.1.13,40372,192.168.1.3,7443,6,21/11/2024 03:42:16 PM
192.168.1.13-192.168.1.3-44136-1087-6,192.168.1.13,44136,192.168.1.3,1087,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-34868-6025-6,192.168.1.13,34868,192.168.1.3,6025,6,21/11/2024 03:42:16 PM
192.168.1.13-192.168.1.3-52886-62078-6,192.168.1.13,52886,192.168.1.3,62078,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-43050-79-6,192.168.1.13,43050,192.168.1.3,79,6,21/11/2024 03:42:14 PM
192.168.1.13-192.168.1.3-48266-880-6,192.168.1.13,48266,192.168.1.3,880,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-35970-61532-6,192.168.1.13,35970,192.168.1.3,61532,6,21/11/2024 03:42:14 PM
192.168.1.13-192.168.1.3-39044-56738-6,192.168.1.13,39044,192.168.1.3,56738,6,21/11/2024 03:42:14 PM
192.168.1.13-192.168.1.3-54976-2399-6,192.168.1.13,54976,192.168.1.3,2399,6,21/11/2024 03:42:14 PM
192.168.1.13-192.168.1.3-59796-16000-6,192.168.1.13,59796,192.168.1.3,16000,6,21/11/2024 03:42:14 PM
192.168.1.13-192.168.1.3-43344-563-6,192.168.1.13,43344,192.168.1.3,563,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-36488-5544-6,192.168.1.13,36488,192.168.1.3,5544,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-39314-9877-6,192.168.1.13,39314,192.168.1.3,9877,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-43678-9618-6,192.168.1.13,43678,192.168.1.3,9618,6,21/11/2024 03:42:14 PM
192.168.1.13-192.168.1.3-48260-48080-6,192.168.1.13,48260,192.168.1.3,48080,6,21/11/2024 03:42:16 PM
192.168.1.13-192.168.1.3-37132-5915-6,192.168.1.13,37132,192.168.1.3,5915,6,21/11/2024 03:42:16 PM
192.168.1.13-192.168.1.3-40668-100-6,192.168.1.13,40668,192.168.1.3,100,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-33646-2135-6,192.168.1.13,33646,192.168.1.3,2135,6,21/11/2024 03:42:13 PM
192.168.1.13-192.168.1.3-55854-1089-6,192.168.1.13,55854,192.168.1.3,1089,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-53812-5280-6,192.168.1.13,53812,192.168.1.3,5280,6,21/11/2024 03:42:13 PM
192.168.1.13-192.168.1.3-48136-8085-6,192.168.1.13,48136,192.168.1.3,8085,6,21/11/2024 03:42:14 PM
192.168.1.13-192.168.1.3-48918-981-6,192.168.1.13,48918,192.168.1.3,981,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-49862-10629-6,192.168.1.13,49862,192.168.1.3,10629,6,21/11/2024 03:42:16 PM
192.168.1.13-192.168.1.3-44892-6646-6,192.168.1.13,44892,192.168.1.3,6646,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-47240-1033-6,192.168.1.13,47240,192.168.1.3,1033,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-36348-17877-6,192.168.1.13,36348,192.168.1.3,17877,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-58578-1011-6,192.168.1.13,58578,192.168.1.3,1011,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-40786-801-6,192.168.1.13,40786,192.168.1.3,801,6,21/11/2024 03:42:16 PM
192.168.1.13-192.168.1.3-60456-1119-6,192.168.1.13,60456,192.168.1.3,1119,6,21/11/2024 03:42:13 PM
192.168.1.13-192.168.1.3-55198-4550-6,192.168.1.13,55198,192.168.1.3,4550,6,21/11/2024 03:42:14 PM
192.168.1.13-192.168.1.3-42562-2042-6,192.168.1.13,42562,192.168.1.3,2042,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-40826-55600-6,192.168.1.13,40826,192.168.1.3,55600,6,21/11/2024 03:42:16 PM
192.168.1.13-192.168.1.3-60756-4443-6,192.168.1.13,60756,192.168.1.3,4443,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-57962-16080-6,192.168.1.13,57962,192.168.1.3,16080,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-45164-15660-6,192.168.1.13,45164,192.168.1.3,15660,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-55438-3800-6,192.168.1.13,55438,192.168.1.3,3800,6,21/11/2024 03:42:13 PM
192.168.1.13-192.168.1.3-54586-1043-6,192.168.1.13,54586,192.168.1.3,1043,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-37972-1056-6,192.168.1.13,37972,192.168.1.3,1056,6,21/11/2024 03:42:13 PM
192.168.1.13-192.168.1.3-58496-8042-6,192.168.1.13,58496,192.168.1.3,8042,6,21/11/2024 03:42:14 PM
192.168.1.13-192.168.1.3-49480-1641-6,192.168.1.13,49480,192.168.1.3,1641,6,21/11/2024 03:42:16 PM
192.168.1.13-192.168.1.3-46528-1183-6,192.168.1.13,46528,192.168.1.3,1183,6,21/11/2024 03:42:16 PM
192.168.1.13-192.168.1.3-53310-705-6,192.168.1.13,53310,192.168.1.3,705,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-42006-3300-6,192.168.1.13,42006,192.168.1.3,3300,6,21/11/2024 03:42:16 PM
192.168.1.13-192.168.1.3-48018-1947-6,192.168.1.13,48018,192.168.1.3,1947,6,21/11/2024 03:42:16 PM
192.168.1.13-192.168.1.3-38800-990-6,192.168.1.13,38800,192.168.1.3,990,6,21/11/2024 03:42:14 PM
192.168.1.13-192.168.1.3-40784-49161-6,192.168.1.13,40784,192.168.1.3,49161,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-58904-9415-6,192.168.1.13,58904,192.168.1.3,9415,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-34186-636-6,192.168.1.13,34186,192.168.1.3,636,6,21/11/2024 03:42:14 PM
192.168.1.13-192.168.1.3-39576-1000-6,192.168.1.13,39576,192.168.1.3,1000,6,21/11/2024 03:42:14 PM
192.168.1.13-192.168.1.3-49132-1287-6,192.168.1.13,49132,192.168.1.3,1287,6,21/11/2024 03:42:16 PM
192.168.1.13-192.168.1.3-58924-1864-6,192.168.1.13,58924,192.168.1.3,1864,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-33932-5900-6,192.168.1.13,33932,192.168.1.3,5900,6,21/11/2024 03:42:13 PM
192.168.1.13-192.168.1.3-38884-4279-6,192.168.1.13,38884,192.168.1.3,4279,6,21/11/2024 03:42:16 PM
192.168.1.13-192.168.1.3-39028-27000-6,192.168.1.13,39028,192.168.1.3,27000,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-44314-5100-6,192.168.1.13,44314,192.168.1.3,5100,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-35320-2047-6,192.168.1.13,35320,192.168.1.3,2047,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-55324-1840-6,192.168.1.13,55324,192.168.1.3,1840,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-57262-1123-6,192.168.1.13,57262,192.168.1.3,1123,6,21/11/2024 03:42:14 PM
192.168.1.13-192.168.1.3-47332-6567-6,192.168.1.13,47332,192.168.1.3,6567,6,21/11/2024 03:42:14 PM
192.168.1.13-192.168.1.3-45248-2967-6,192.168.1.13,45248,192.168.1.3,2967,6,21/11/2024 03:42:13 PM
192.168.1.13-192.168.1.3-60230-416-6,192.168.1.13,60230,192.168.1.3,416,6,21/11/2024 03:42:14 PM
192.168.1.13-192.168.1.3-43520-1271-6,192.168.1.13,43520,192.168.1.3,1271,6,21/11/2024 03:42:16 PM
192.168.1.13-192.168.1.3-57504-1098-6,192.168.1.13,57504,192.168.1.3,1098,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-34190-44176-6,192.168.1.13,34190,192.168.1.3,44176,6,21/11/2024 03:42:16 PM
192.168.1.13-192.168.1.3-42442-8654-6,192.168.1.13,42442,192.168.1.3,8654,6,21/11/2024 03:42:14 PM
192.168.1.13-192.168.1.3-34144-5962-6,192.168.1.13,34144,192.168.1.3,5962,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-54462-5222-6,192.168.1.13,54462,192.168.1.3,5222,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-48360-85-6,192.168.1.13,48360,192.168.1.3,85,6,21/11/2024 03:42:16 PM
192.168.1.13-192.168.1.3-38626-32768-6,192.168.1.13,38626,192.168.1.3,32768,6,21/11/2024 03:42:16 PM
192.168.1.13-192.168.1.3-37382-5952-6,192.168.1.13,37382,192.168.1.3,5952,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-56304-10082-6,192.168.1.13,56304,192.168.1.3,10082,6,21/11/2024 03:42:14 PM
192.168.1.13-192.168.1.3-59322-1068-6,192.168.1.13,59322,192.168.1.3,1068,6,21/11/2024 03:42:14 PM
192.168.1.13-192.168.1.3-53616-8007-6,192.168.1.13,53616,192.168.1.3,8007,6,21/11/2024 03:42:16 PM
192.168.1.13-192.168.1.3-48736-1066-6,192.168.1.13,48736,192.168.1.3,1066,6,21/11/2024 03:42:16 PM
192.168.1.13-192.168.1.3-48036-1093-6,192.168.1.13,48036,192.168.1.3,1093,6,21/11/2024 03:42:16 PM
192.168.1.13-192.168.1.3-38148-3077-6,192.168.1.13,38148,192.168.1.3,3077,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-45818-787-6,192.168.1.13,45818,192.168.1.3,787,6,21/11/2024 03:42:16 PM
192.168.1.13-192.168.1.3-43878-1719-6,192.168.1.13,43878,192.168.1.3,1719,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-40158-2045-6,192.168.1.13,40158,192.168.1.3,2045,6,21/11/2024 03:42:16 PM
192.168.1.13-192.168.1.3-35252-8045-6,192.168.1.13,35252,192.168.1.3,8045,6,21/11/2024 03:42:16 PM
192.168.1.13-192.168.1.3-40220-27355-6,192.168.1.13,40220,192.168.1.3,27355,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-40878-32781-6,192.168.1.13,40878,192.168.1.3,32781,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-60752-20-6,192.168.1.13,60752,192.168.1.3,20,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-54224-1300-6,192.168.1.13,54224,192.168.1.3,1300,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-39102-6969-6,192.168.1.13,39102,192.168.1.3,6969,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-54334-4125-6,192.168.1.13,54334,192.168.1.3,4125,6,21/11/2024 03:42:16 PM
192.168.1.13-192.168.1.3-48996-6101-6,192.168.1.13,48996,192.168.1.3,6101,6,21/11/2024 03:42:14 PM
192.168.1.13-192.168.1.3-40200-9502-6,192.168.1.13,40200,192.168.1.3,9502,6,21/11/2024 03:42:14 PM
192.168.1.13-192.168.1.3-60362-1236-6,192.168.1.13,60362,192.168.1.3,1236,6,21/11/2024 03:42:14 PM
192.168.1.13-192.168.1.3-60506-2809-6,192.168.1.13,60506,192.168.1.3,2809,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-45222-20221-6,192.168.1.13,45222,192.168.1.3,20221,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-37272-49400-6,192.168.1.13,37272,192.168.1.3,49400,6,21/11/2024 03:42:14 PM
192.168.1.13-192.168.1.3-49808-44443-6,192.168.1.13,49808,192.168.1.3,44443,6,21/11/2024 03:42:16 PM
192.168.1.13-192.168.1.3-47338-33899-6,192.168.1.13,47338,192.168.1.3,33899,6,21/11/2024 03:42:16 PM
192.168.1.13-192.168.1.3-52058-7019-6,192.168.1.13,52058,192.168.1.3,7019,6,21/11/2024 03:42:14 PM
192.168.1.13-192.168.1.3-36750-10024-6,192.168.1.13,36750,192.168.1.3,10024,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-48196-6510-6,192.168.1.13,48196,192.168.1.3,6510,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-34536-21-6,192.168.1.13,34536,192.168.1.3,21,6,21/11/2024 03:42:12 PM
192.168.1.13-192.168.1.3-39682-9594-6,192.168.1.13,39682,192.168.1.3,9594,6,21/11/2024 03:42:14 PM
192.168.1.13-192.168.1.3-46272-63331-6,192.168.1.13,46272,192.168.1.3,63331,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-44730-2106-6,192.168.1.13,44730,192.168.1.3,2106,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-50260-7999-6,192.168.1.13,50260,192.168.1.3,7999,6,21/11/2024 03:42:14 PM
192.168.1.13-192.168.1.3-47656-28201-6,192.168.1.13,47656,192.168.1.3,28201,6,21/11/2024 03:42:14 PM
192.168.1.13-192.168.1.3-41374-1054-6,192.168.1.13,41374,192.168.1.3,1054,6,21/11/2024 03:42:16 PM
192.168.1.13-192.168.1.3-48846-1812-6,192.168.1.13,48846,192.168.1.3,1812,6,21/11/2024 03:42:13 PM
192.168.1.13-192.168.1.3-50232-3006-6,192.168.1.13,50232,192.168.1.3,3006,6,21/11/2024 03:42:16 PM
192.168.1.13-192.168.1.3-57894-554-6,192.168.1.13,57894,192.168.1.3,554,6,21/11/2024 03:42:13 PM
192.168.1.13-192.168.1.3-36172-8100-6,192.168.1.13,36172,192.168.1.3,8100,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-45748-40193-6,192.168.1.13,45748,192.168.1.3,40193,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-41324-9917-6,192.168.1.13,41324,192.168.1.3,9917,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-39826-1494-6,192.168.1.13,39826,192.168.1.3,1494,6,21/11/2024 03:42:16 PM
192.168.1.13-192.168.1.3-37974-2393-6,192.168.1.13,37974,192.168.1.3,2393,6,21/11/2024 03:42:16 PM
192.168.1.13-192.168.1.3-38950-11111-6,192.168.1.13,38950,192.168.1.3,11111,6,21/11/2024 03:42:13 PM
192.168.1.13-192.168.1.3-36100-3168-6,192.168.1.13,36100,192.168.1.3,3168,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-44852-4001-6,192.168.1.13,44852,192.168.1.3,4001,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-47552-3268-6,192.168.1.13,47552,192.168.1.3,3268,6,21/11/2024 03:42:14 PM
192.168.1.13-192.168.1.3-36340-2401-6,192.168.1.13,36340,192.168.1.3,2401,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-46102-3371-6,192.168.1.13,46102,192.168.1.3,3371,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-47234-8088-6,192.168.1.13,47234,192.168.1.3,8088,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-48260-880-6,192.168.1.13,48260,192.168.1.3,880,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-36152-15003-6,192.168.1.13,36152,192.168.1.3,15003,6,21/11/2024 03:42:16 PM
